feature_index,street_name,city,score
210104,PINEHURST CIRCLE,186,55.5
210105,AUGUSTA DRIVE,186,55.5
210106,WOODLOT LANE,56,43.0
210110,FENTON DRIVE,348,23.5
210111,JACLYN RAE DRIVE,186,55.5
210119,KEITH DAVID DRIVE,186,55.5
210120,BUTTERNUT CIRCLE,281,23.5
210121,TEAKWOOD ROAD,281,23.5
210124,EAST PARK STREET,281,60.5
210125,LABELLE DRIVE,281,23.5
210126,LUDEN STREET,281,23.5
210129,MARMON COURT,281,23.5
210130,PINTA CIRCLE,281,23.5
210131,SARA LYNN DRIVE,281,23.5
210132,PHEASANT DRIVE,281,23.5
210137,SNOWDEN STREET,281,23.5
210143,AFONSO WAY,188,43.0
210149,STEAM MILL ROAD,74,23.5
210150,STEAM MILL ROAD,74,23.5
210151,STEAM MILL ROAD,74,23.5
210152,STEAM MILL ROAD,74,23.5
210153,STEAM MILL ROAD,74,23.5
210251,JEREMIAHS LANE,348,23.5
210326,JERED LANE,279,43.0
210332,BENGSTON LANE,186,83.5
210344,MATTHEW CIRCLE,186,55.5
210345,BRIDLE PATH ROAD,339,23.5
210350,PATRIOT RIDGE LANE,339,23.5
210351,PATRIOT RIDGE LANE,339,23.5
210353,KENSINGTON DRIVE,339,55.5
210354,KENSINGTON DRIVE,339,55.5
210355,CAMBRIDGE DRIVE,339,55.5
210358,STONE LEDGE ROAD,152,23.5
210463,OHAN CIRCLE,133,23.5
210464,KELLAWAY DRIVE,133,55.5
210545,SPRING ROAD,184,23.5
210563,ACCESS ROAD,105,23.5
210564,LONGHILL ROAD,105,23.5
210567,WATSON LANE,161,55.5
210580,BUTTERCUP LANE,56,43.0
210581,CEMETERY LANE,56,23.5
210582,CEMETERY LANE,56,23.5
